"","Tid","BNP","KRE","RUR","RHI"
"121",1981-02-15,-5245.37147036366,-23478.8583525678,-7919.34517228931,-4.31114497701922
"122",1981-05-15,-7299.17849150543,-29618.5850412987,-14681.9022242935,-11.3800347090219
"123",1981-08-15,-7616.42878884656,-35373.6172223157,-20082.4582073514,-16.3023448790424
"124",1981-11-15,-7705.31448769452,-42459.6293950341,-24109.1502153268,-16.5217066460992
"125",1982-02-15,-5952.53077499386,-47146.230460487,-28941.3953939994,-18.1453301582342
"126",1982-05-15,-4663.12712841948,-48413.5191556125,-32383.5181820984,-19.0467566396189
"127",1982-08-15,-4640.65452492404,-54325.256608966,-38493.9944397294,-22.5690312834995
"128",1982-11-15,-6347.69273133839,-62673.7195146798,-42365.2538748392,-22.6066315350108
"129",1983-02-15,-4062.41182462224,-64050.6237602581,-42171.0722644806,-16.3943264120705
"130",1983-05-15,-3266.01927249062,-60330.7160545154,-40529.8246110134,-7.54970109730722
"131",1983-08-15,-4541.99906969187,-61071.5580911581,-39694.2168354091,-7.39703560294436
"132",1983-11-15,-3723.52980839517,-59319.2211039808,-40374.0709235089,-6.57097199269377
"133",1984-02-15,-1775.49813725932,-57218.0955636331,-39758.9644881217,-2.28736486129243
"134",1984-05-15,-1837.82771456637,-48234.6176601642,-38436.9339633471,-1.77741473770487
"135",1984-08-15,-1681.68380433857,-47094.791826732,-37158.2237104639,-1.70338685183099
"136",1984-11-15,-2223.59071678143,-45723.7807673263,-34900.3224384344,1.08733706906409
"137",1985-02-15,-1577.81736016293,-45576.1628918427,-32273.7394121584,4.2289667276937
"138",1985-05-15,-1127.46068260793,-35325.4977417836,-26979.089923415,7.3644627640633
"139",1985-08-15,1215.12433196825,-27246.4834924092,-18031.8147364162,14.5337682936106
"140",1985-11-15,3066.62807855299,-5145.67002809578,-10386.8235096107,16.2418379145224
"141",1986-02-15,5940.92367990695,4747.4626217139,-437.643686956761,23.1377795613926
"142",1986-05-15,4232.90289875143,14445.0682773315,60.243095184056,20.1109780164147
"143",1986-08-15,1567.8568128846,31954.7593502934,7378.38415230442,17.0955103806017
"144",1986-11-15,2411.74788945697,56861.6173113789,12559.911114881,17.5541116364099
"145",1987-02-15,1520.75359282487,59588.4039500356,16249.6078921221,10.4371075431331
"146",1987-05-15,5356.81056968353,63089.8212896455,18909.6114335144,8.84401521639355
"147",1987-08-15,218.282492008575,66406.4535717651,25091.2863101552,7.47126519519187
"148",1987-11-15,3254.3311915789,82109.4065822696,30744.0195195523,5.37099258709825
"149",1988-02-15,2033.55187533668,68087.7672203219,33303.4909590058,6.05063543631261
"150",1988-05-15,1713.16868421151,70381.895646829,34255.5770490706,4.55122152719797
"151",1988-08-15,-1854.65894414365,68303.851691743,36288.0579469559,5.79698429729859
"152",1988-11-15,406.680461502127,69807.1650249635,36263.0612984448,5.25354178345594
"153",1989-02-15,1802.16362778098,56662.8366385762,34564.1197745989,3.56873847684503
"154",1989-05-15,269.866952660465,56406.332860842,31170.3209797254,2.31890517760909
"155",1989-08-15,-3250.95079059365,51102.4416623865,29380.5493687687,-0.0923547975570371
"156",1989-11-15,-2388.03307839072,56886.1843275974,25175.1381893988,-2.72146401698242
"157",1990-02-15,1060.62056619946,53646.7299988868,27848.6079120786,-6.13898720428933
"158",1990-05-15,868.340520157682,53580.9000813275,27120.2947623408,-6.47100006971046
"159",1990-08-15,-2140.68365379824,50096.9610287786,27059.1314791177,-9.3841448890325
"160",1990-11-15,-2981.20936383845,56037.9929349483,22241.4200333391,-10.9269909043212
"161",1991-02-15,1420.77141508112,45597.3316707836,22705.308004601,-9.07644269112544
"162",1991-05-15,-256.320373928904,47758.323809058,21686.7978509759,-8.98642650939814
"163",1991-08-15,-1512.76724287658,34249.3701833357,17448.1037578617,-9.99178027069086
"164",1991-11-15,-4212.25377398528,36740.2813644945,12944.7737848759,-10.5113127536483
"165",1992-02-15,544.543994296056,28395.7250736664,10194.9905366499,-11.0885665738482
"166",1992-05-15,-2974.3630108464,23057.9728323335,6120.17746954734,-12.2266375599859
"167",1992-08-15,-2418.67870580669,16065.5301746255,3242.91548178252,-14.2811939585834
"168",1992-11-15,-2032.29622614278,9373.737539307,295.146106308266,-17.0513526260636
"169",1993-02-15,-3741.83919956884,696.241506047244,-964.581101907953,-18.0954839214213
"170",1993-05-15,-5865.74912089265,-5846.4373599378,-3579.19969598313,-19.5898346114226
"171",1993-08-15,-6088.232384703,-7954.61816963211,-4414.30508611347,-17.0192697105549
"172",1993-11-15,-4624.34970130087,-13097.0289542103,803.837638665215,-13.7926496730727
"173",1994-02-15,-2934.97295454521,-13941.9718007568,5830.6167379925,-9.56431450226676
"174",1994-05-15,-625.546835319444,-23105.268121117,-719.177571932192,-11.0031534985475
"175",1994-08-15,-3352.3341700102,-38976.8734304641,-9835.77636122291,-13.3491016869586
"176",1994-11-15,207.804194171892,-50839.1062402649,-15075.1483205805,-13.5380570215708
"177",1995-02-15,-257.348979492509,-57781.1178251895,-18323.8283137324,-12.4235415166767
"178",1995-05-15,-1590.2312706943,-61513.3962072875,-21676.6966777047,-10.8841066758572
"179",1995-08-15,-3250.47730692633,-64310.7763934117,-24018.7048972547,-9.68032961624426
"180",1995-11-15,-921.729008329302,-65139.317257113,-23585.2212538396,-8.69082704932113
"181",1996-02-15,-2118.68869648585,-63232.7073123346,-21603.2224926057,-8.24720187606341
"182",1996-05-15,-124.611095568761,-66894.5443958657,-24732.7791597971,-7.79789963010813
"183",1996-08-15,-573.210106835986,-65675.1301645051,-22386.1411438787,-6.39336169778747
"184",1996-11-15,427.205985978574,-72693.7339545506,-26698.2059826148,-4.30917636807922
"185",1997-02-15,-1214.97928780646,-69128.1308720244,-27552.7037157201,-2.72538887873864
"186",1997-05-15,2444.861626,-69144.3002492676,-27175.2055085382,-1.96477971607909
"187",1997-08-15,-547.117756759265,-68898.2982472717,-26071.7065462907,-1.52877846137971
"188",1997-11-15,2524.03617405949,-70268.0055456455,-24252.8282417216,-2.16236644080704
"189",1998-02-15,248.056551970612,-64306.0298681883,-19147.7394105266,-1.10876336716321
"190",1998-05-15,-1932.51662307035,-57133.0687260087,-15780.5279829586,1.30433523364122
"191",1998-08-15,117.830001465824,-47511.991599925,-15248.8377729308,1.23736386311572
"192",1998-11-15,2510.32841348914,-53546.2079562316,-15639.229388815,1.1265024707274
"193",1999-02-15,-1581.40904842178,-48204.8263245846,-13320.7632384487,1.45220534091455
"194",1999-05-15,-508.016894472871,-48479.8168428028,-13709.5670519928,0.73401360122672
"195",1999-08-15,-306.432718770422,-55893.0746139876,-15767.3804813432,0.797737599027432
"196",1999-11-15,4207.08915791591,-69343.1956155794,-23205.8490703798,-1.40220044882124
"197",2000-02-15,867.82114026235,-47790.4246615557,-26735.317247804,-1.30944140943279
"198",2000-05-15,1453.66214624152,-41026.814462578,-30147.9919763052,-0.746566810817598
"199",2000-08-15,2572.81222174608,-55409.6469589837,-35672.1422426365,0.388412332019503
"200",2000-11-15,8302.99400068803,-63500.4051537467,-39475.2549380435,-0.851480852401842
"201",2001-02-15,374.700768238689,-57514.1935356726,-39496.2669434143,-0.0107882490856318
"202",2001-05-15,220.917650331405,-62105.539112687,-43389.7707423694,-1.23711713077815
"203",2001-08-15,2196.19083567038,-57516.5589173398,-42004.4360208666,-1.23912441516627
"204",2001-11-15,5718.35052798381,-51350.4056996661,-33517.0637975466,-4.12306559867285
"205",2002-02-15,-2233.92782164008,-59614.3491638082,-37667.8977980778,-4.3273329405879
"206",2002-05-15,-146.641773755976,-64353.0222912943,-38725.848159268,-4.48699739089384
"207",2002-08-15,340.81162494652,-62811.5490768484,-31397.1021088855,-5.15924208375207
"208",2002-11-15,2464.38852675197,-73793.1689246882,-34745.2078279976,-7.40253985508523
"209",2003-02-15,-4695.10783824759,-75250.8911147619,-31820.8105344335,-9.34762824693548
"210",2003-05-15,-5396.49668709811,-76447.3933739394,-28764.9398119487,-8.7853834237368
"211",2003-08-15,-2947.82648867818,-75706.7151331043,-24650.9449602939,-8.06084552874693
"212",2003-11-15,2242.90758361808,-79818.223475469,-25691.2854206665,-9.77438114784925
"213",2004-02-15,-2924.85641266124,-73522.2705174709,-23168.6412877572,-7.70454583313727
"214",2004-05-15,-1694.94412699881,-68989.7294914203,-21724.7895918188,-4.99901063510153
"215",2004-08-15,687.060872129122,-67264.831984482,-21413.7546118191,-1.93930712295429
"216",2004-11-15,5598.83423840698,-65020.2889532655,-23933.9589894098,-1.13524226967851
"217",2005-02-15,-2051.49236078743,-48467.6451697254,-17539.0202159036,3.29731569422398
"218",2005-05-15,4003.90447861017,-28304.4843209801,-12071.1373362589,8.87924997440309
"219",2005-08-15,4244.56545981272,-13329.2198485783,-1934.78605317075,16.1538941525819
"220",2005-11-15,7939.19333615074,2539.07669868397,3211.65310156772,23.3109591421653
"221",2006-02-15,3574.47522272972,24887.1582179294,11840.4375750209,32.433848735447
"222",2006-05-15,9235.51382605369,43132.965824492,15784.8773727707,40.5276095001098
"223",2006-08-15,9436.9879719498,57547.644310024,22766.064738969,43.8297918974968
"224",2006-11-15,9933.32680782305,85681.3803236568,28882.6331498926,42.1198664852204
"225",2007-02-15,5079.80183666932,104880.585631038,33640.2801647475,43.3310488747052
"226",2007-05-15,6189.83787603849,118864.7304583,39654.5801638571,43.5015523290518
"227",2007-08-15,10002.829564446,142486.992660654,52370.9440855005,43.9331736227335
"228",2007-11-15,13937.5804319799,168848.428900849,55204.2380537246,37.469407001547
"229",2008-02-15,4684.16038793173,171657.382804963,53449.2223441322,32.6576282875644
"230",2008-05-15,7972.02348733107,181193.084536367,55250.0500330547,31.2566877404907
"231",2008-08-15,9445.6539934309,187900.726806877,58268.1603155224,25.0887095170035
"232",2008-11-15,6692.05004742872,230945.199294259,62259.4044907026,10.5476925015394
"233",2009-02-15,-4712.87419527706,216767.427186045,68025.4695925014,0.312726548280309
"234",2009-05-15,-7437.84748488822,193729.469731151,68825.5489584476,-0.620497496588365
"235",2009-08-15,-3651.55785396949,171034.5020055,71711.4438673705,-0.0111644940311434
"236",2009-11-15,-1959.4455773975,155330.171838517,71940.0746812062,-1.29623903091455
"237",2010-02-15,-6182.49309609307,135565.195624083,62624.392369581,-2.01881496546843
"238",2010-05-15,-2306.49912019082,139176.110521518,57515.6929037442,0.110840600142902
"239",2010-08-15,586.061848710475,129186.387503724,55179.6595875234,-0.185751829029808
"240",2010-11-15,996.340461458756,112255.511631193,52358.0416117909,-1.87968915990704
"241",2011-02-15,-5258.13615113372,81143.2794489446,39307.6059108209,-6.12861514371642
"242",2011-05-15,-4811.01250733367,52601.4653698746,29756.680323935,-6.85635169442159
"243",2011-08-15,-5472.40057948674,48843.3923755986,27382.625295235,-11.6575635912211
"244",2011-11-15,-3864.23288944107,38435.5564526516,29351.8696163919,-16.9423444586011
"245",2012-02-15,-8690.46102288133,29450.3307355052,16960.1739009281,-19.0956011462308
"246",2012-05-15,-6445.5311862566,24618.3392517997,14230.957632541,-18.9890452073247
"247",2012-08-15,-5190.30907117852,13071.5535248692,10698.0284216064,-19.6467291115734
"248",2012-11-15,-5488.14168404136,-7931.3042485677,11876.0787276645,-20.1050362150679
"249",2013-02-15,-10230.6410695409,-17545.9834882938,7370.32481066876,-18.9523185955443
"250",2013-05-15,-6444.3806833104,-12770.7733211483,3756.70208373322,-16.655484520803
"251",2013-08-15,-5271.0049851084,-15114.7404909739,1988.63690362671,-17.5067578227923
"252",2013-11-15,-5139.96373003787,-21633.2568185811,-201.794728475946,-17.8572661359765
"253",2014-02-15,-7980.59564104201,-34009.8720231927,-4777.72981470743,-16.8612203731442
"254",2014-05-15,-6955.89690570946,-41576.5902152117,-11578.2078442125,-13.4926996358317
"255",2014-08-15,-4417.1255406996,-40884.2546276958,-12114.7042528415,-13.996403927507
"256",2014-11-15,-2247.36056253512,-41809.7202123209,-13289.150972793,-14.5675942642088
"257",2015-02-15,-5005.47526074757,-41134.7391071247,-15243.9312771554,-9.76454470362089
"258",2015-05-15,-3923.08781960043,-52376.903512737,-18681.5380924034,-6.67194137726977
"259",2015-08-15,-3522.08997231981,-47962.3946694907,-16551.8620758892,-7.19808219792319
"260",2015-11-15,-2256.89684151009,-42102.3204572918,-13904.0027351676,-7.07549432558794
"261",2016-02-15,-4788.07904565469,-35644.1377062014,-16886.4702555956,-4.53056206644178
"262",2016-05-15,575.330065641628,-46006.1149513538,-19653.3449294026,-3.18824497855685
"263",2016-08-15,-795.354634706453,-47988.2339395942,-18006.2730774112,-2.02423740663053
"264",2016-11-15,3720.34180571416,-50497.0701396833,-18868.5407983826,-3.42412140688622
"265",2017-02-15,-11.5178039241703,-62598.2669637014,-22930.3870367862,-1.99477379514252
"266",2017-05-15,4925.65924460172,-62815.4866998124,-24501.0429063852,1.24772228909948
"267",2017-08-15,700.641861999021,-67680.2707840712,-26469.7148832567,0.596763216820341
"268",2017-11-15,4164.36733306898,-65801.8185903272,-24161.9348411114,-0.699504455676943
"269",2018-02-15,-1554.07555453997,-53446.6383441872,-21034.1981588347,3.51031225176417
"270",2018-05-15,4633.63516859857,-52674.0984307571,-23792.0717549363,4.11694236485649
"271",2018-08-15,3295.28935444008,-52121.2707554866,-25365.0809795113,2.49500675747982
"272",2018-11-15,7889.99399610283,-39829.6123418306,-20420.3032092575,1.36340127228445
"273",2019-02-15,1785.20640482481,-38278.4561458221,-16618.9835947314,2.97608968729024
"274",2019-05-15,7135.49019779954,-28478.8280714608,-11705.899682708,5.52426066847318
"275",2019-08-15,7126.03777582497,-12580.5628401508,-6582.26839675893,6.00826080537208
"276",2019-11-15,9907.09129415438,-5621.93300324286,-6072.80500254932,4.75277529998626
"277",2020-02-15,3197.12815613332,-8268.3540443744,-6224.27127396254,4.57776916123748
"278",2020-05-15,-7546.80558296233,-7367.89994154303,-3200.67821168748,7.22269371944405
"279",2020-08-15,-2220.11649613307,-4008.78159731611,370.273412646579,11.4668048229007
